county,name,agency_collection_num,surv_year,collection_date,trap_nights,trap,trap_problem_bit,num_trap,sex,num_count,collection_type,code,site_latitude,site_longitude,collection_latitude,collection_longitude
LosAngeles,San Gabriel Valley MVCD,704,2017,10/12/17 0:00,3,BG Sentinel,FALSE,1,Females - Mixed,3,abundance,SGVA,34.106189,-118.141526,34.106189,-118.141526
LosAngeles,San Gabriel Valley MVCD,705,2017,10/12/17 0:00,3,BG Sentinel,FALSE,1,Females - Mixed,4,abundance,SGVA,34.041158,-118.150988,34.041158,-118.150988
LosAngeles,San Gabriel Valley MVCD,677,2017,10/13/17 0:00,2,BG Sentinel,FALSE,1,Females - Mixed,3,abundance,SGVA,34.180288,-118.13333,34.180288,-118.13333
LosAngeles,San Gabriel Valley MVCD,678,2017,10/13/17 0:00,3,BG Sentinel,FALSE,1,Females - Mixed,11,abundance,SGVA,34.092519,-118.048775,34.092519,-118.048775
LosAngeles,San Gabriel Valley MVCD,679,2017,10/13/17 0:00,3,BG Sentinel,FALSE,1,Females - Mixed,13,abundance,SGVA,34.055261,-118.023232,34.055261,-118.023232
LosAngeles,San Gabriel Valley MVCD,680,2017,10/13/17 0:00,3,BG Sentinel,FALSE,1,Females - Mixed,18,abundance,SGVA,34.108571,-118.106045,34.108571,-118.106045
LosAngeles,San Gabriel Valley MVCD,690,2017,10/13/17 0:00,3,BG Sentinel,FALSE,1,Females - Mixed,7,abundance,SGVA,34.124997,-118.070214,34.124997,-118.070214
LosAngeles,San Gabriel Valley MVCD,691,2017,10/13/17 0:00,4,BG Sentinel,FALSE,1,Females - Mixed,1,abundance,SGVA,34.091847,-118.103318,34.091847,-118.103318
LosAngeles,San Gabriel Valley MVCD,692,2017,10/13/17 0:00,1,BG Sentinel,FALSE,1,Females - Mixed,2,abundance,SGVA,34.139156,-117.825366,34.139156,-117.825366
LosAngeles,San Gabriel Valley MVCD,707,2017,10/13/17 0:00,4,BG Sentinel,FALSE,1,Females - Mixed,4,abundance,SGVA,34.048859,-118.01783,34.048859,-118.01783
LosAngeles,San Gabriel Valley MVCD,682,2017,10/16/17 0:00,3,BG Sentinel,FALSE,1,Females - Mixed,6,abundance,SGVA,34.055261,-118.023232,34.055261,-118.023232
LosAngeles,San Gabriel Valley MVCD,683,2017,10/16/17 0:00,3,BG Sentinel,FALSE,1,Females - Mixed,16,abundance,SGVA,34.108571,-118.106045,34.108571,-118.106045
LosAngeles,San Gabriel Valley MVCD,685,2017,10/16/17 0:00,4,BG Sentinel,FALSE,1,Females - Mixed,7,abundance,SGVA,34.08835,-118.11264,34.08835,-118.11264
LosAngeles,San Gabriel Valley MVCD,708,2017,10/17/17 0:00,4,BG Sentinel,FALSE,1,Females - Mixed,1,abundance,SGVA,34.13459,-117.832302,34.13459,-117.832302
LosAngeles,San Gabriel Valley MVCD,709,2017,10/17/17 0:00,4,BG Sentinel,FALSE,1,Females - Mixed,1,abundance,SGVA,34.118056,-117.838992,34.118056,-117.838992
LosAngeles,San Gabriel Valley MVCD,695,2017,10/18/17 0:00,1,Gravid trap,FALSE,2,Females - Mixed,1,abundance,SGVA,34.153619,-117.932608,34.153619,-117.932608
LosAngeles,San Gabriel Valley MVCD,714,2017,10/18/17 0:00,2,BG Sentinel,FALSE,1,Females - Mixed,3,abundance,SGVA,34.055261,-118.023232,34.055261,-118.023232
LosAngeles,San Gabriel Valley MVCD,703,2017,10/19/17 0:00,1,Gravid trap,FALSE,2,Females - Mixed,1,abundance,SGVA,34.177118,-118.096749,34.177118,-118.096749
LosAngeles,San Gabriel Valley MVCD,710,2017,10/19/17 0:00,3,BG Sentinel,FALSE,1,Females - Mixed,1,abundance,SGVA,34.083809,-117.830576,34.083809,-117.830576
LosAngeles,San Gabriel Valley MVCD,740,2017,10/19/17 0:00,2,BG Sentinel,FALSE,1,Females - Mixed,1,abundance,SGVA,34.13459,-117.832302,34.13459,-117.832302
LosAngeles,San Gabriel Valley MVCD,617,2017,10/2/17 0:00,4,BG Sentinel,FALSE,1,Females - Mixed,34,abundance,SGVA,34.108571,-118.106045,34.108571,-118.106045
LosAngeles,San Gabriel Valley MVCD,618,2017,10/2/17 0:00,3,BG Sentinel,FALSE,1,Females - Mixed,2,abundance,SGVA,34.124997,-118.070214,34.124997,-118.070214
LosAngeles,San Gabriel Valley MVCD,620,2017,10/2/17 0:00,4,BG Sentinel,FALSE,1,Females - Mixed,22,abundance,SGVA,34.055261,-118.023232,34.055261,-118.023232
LosAngeles,San Gabriel Valley MVCD,635,2017,10/2/17 0:00,4,BG Sentinel,FALSE,1,Females - Mixed,12,abundance,SGVA,34.104865,-118.09517,34.104865,-118.09517
LosAngeles,San Gabriel Valley MVCD,636,2017,10/2/17 0:00,4,BG Sentinel,FALSE,1,Females - Mixed,12,abundance,SGVA,34.092519,-118.048775,34.092519,-118.048775
LosAngeles,San Gabriel Valley MVCD,712,2017,10/20/17 0:00,1,Gravid trap,FALSE,2,Females - Mixed,1,abundance,SGVA,34.117099,-117.73917,34.117099,-117.73917
LosAngeles,San Gabriel Valley MVCD,716,2017,10/20/17 0:00,2,BG Sentinel,FALSE,1,Females - Mixed,28,abundance,SGVA,34.108571,-118.106045,34.108571,-118.106045
LosAngeles,San Gabriel Valley MVCD,741,2017,10/20/17 0:00,3,BG Sentinel,FALSE,1,Females - Mixed,14,abundance,SGVA,34.116696,-117.884004,34.116696,-117.884004
LosAngeles,San Gabriel Valley MVCD,809,2017,10/20/17 0:00,1,Carbon dioxide baited trap,FALSE,5,Females - Mixed,3,abundance,SGVA,34.16321,-117.891116,34.16321,-117.891116
LosAngeles,San Gabriel Valley MVCD,717,2017,10/23/17 0:00,3,BG Sentinel,FALSE,1,Females - Mixed,9,abundance,SGVA,34.108571,-118.106045,34.108571,-118.106045
LosAngeles,San Gabriel Valley MVCD,718,2017,10/23/17 0:00,3,BG Sentinel,FALSE,1,Females - Mixed,4,abundance,SGVA,34.055261,-118.023232,34.055261,-118.023232
LosAngeles,San Gabriel Valley MVCD,719,2017,10/23/17 0:00,3,BG Sentinel,FALSE,1,Females - Mixed,4,abundance,SGVA,34.104865,-118.09517,34.104865,-118.09517
LosAngeles,San Gabriel Valley MVCD,742,2017,10/23/17 0:00,3,BG Sentinel,FALSE,1,Females - Mixed,9,abundance,SGVA,34.116696,-117.884004,34.116696,-117.884004
LosAngeles,San Gabriel Valley MVCD,743,2017,10/23/17 0:00,7,BG Sentinel,FALSE,1,Females - Mixed,3,abundance,SGVA,34.106189,-118.141526,34.106189,-118.141526
LosAngeles,San Gabriel Valley MVCD,729,2017,10/24/17 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,SGVA,34.121323,-117.851656,34.121323,-117.851656
LosAngeles,San Gabriel Valley MVCD,746,2017,10/25/17 0:00,2,BG Sentinel,FALSE,1,Females - Mixed,10,abundance,SGVA,34.139156,-117.825366,34.139156,-117.825366
LosAngeles,San Gabriel Valley MVCD,747,2017,10/25/17 0:00,2,BG Sentinel,FALSE,1,Females - Mixed,4,abundance,SGVA,34.055261,-118.023232,34.055261,-118.023232
LosAngeles,San Gabriel Valley MVCD,748,2017,10/25/17 0:00,2,BG Sentinel,FALSE,1,Females - Mixed,7,abundance,SGVA,34.108571,-118.106045,34.108571,-118.106045
LosAngeles,San Gabriel Valley MVCD,749,2017,10/25/17 0:00,2,BG Sentinel,FALSE,1,Females - Mixed,9,abundance,SGVA,34.104865,-118.09517,34.104865,-118.09517
LosAngeles,San Gabriel Valley MVCD,752,2017,10/27/17 0:00,4,BG Sentinel,FALSE,1,Females - Mixed,15,abundance,SGVA,34.116696,-117.884004,34.116696,-117.884004
LosAngeles,San Gabriel Valley MVCD,622,2017,10/3/17 0:00,7,BG Sentinel,FALSE,1,Females - Mixed,63,abundance,SGVA,34.159845,-117.980294,34.159845,-117.980294
LosAngeles,San Gabriel Valley MVCD,762,2017,10/30/17 0:00,7,BG Sentinel,FALSE,1,Females - Mixed,8,abundance,SGVA,34.108571,-118.106045,34.108571,-118.106045
LosAngeles,San Gabriel Valley MVCD,766,2017,10/31/17 0:00,1,BG Sentinel,FALSE,2,Females - Mixed,1,abundance,SGVA,34.136679,-117.957045,34.136679,-117.957045
LosAngeles,San Gabriel Valley MVCD,632,2017,10/4/17 0:00,1,Gravid trap,FALSE,4,Females - Mixed,1,abundance,SGVA,34.114387,-117.772006,34.114387,-117.772006
LosAngeles,San Gabriel Valley MVCD,662,2017,10/4/17 0:00,13,BG Sentinel,FALSE,1,Females - Mixed,40,abundance,SGVA,34.108277,-117.841802,34.108277,-117.841802
LosAngeles,San Gabriel Valley MVCD,663,2017,10/4/17 0:00,6,BG Sentinel,FALSE,1,Females - Mixed,22,abundance,SGVA,34.116696,-117.884004,34.116696,-117.884004
LosAngeles,San Gabriel Valley MVCD,637,2017,10/5/17 0:00,2,BG Sentinel,FALSE,1,Females - Mixed,4,abundance,SGVA,34.083429,-117.927852,34.083429,-117.927852
LosAngeles,San Gabriel Valley MVCD,693,2017,10/5/17 0:00,3,BG Sentinel,FALSE,1,Females - Mixed,1,abundance,SGVA,34.082985,-118.158586,34.082985,-118.158586
LosAngeles,San Gabriel Valley MVCD,639,2017,10/6/17 0:00,4,BG Sentinel,FALSE,1,Females - Mixed,20,abundance,SGVA,34.180288,-118.13333,34.180288,-118.13333
LosAngeles,San Gabriel Valley MVCD,640,2017,10/6/17 0:00,3,BG Sentinel,FALSE,1,Females - Mixed,6,abundance,SGVA,34.091847,-118.103318,34.091847,-118.103318
LosAngeles,San Gabriel Valley MVCD,642,2017,10/6/17 0:00,4,BG Sentinel,FALSE,1,Females - Mixed,3,abundance,SGVA,34.055261,-118.023232,34.055261,-118.023232
LosAngeles,San Gabriel Valley MVCD,654,2017,10/6/17 0:00,8,BG Sentinel,FALSE,1,Females - Mixed,4,abundance,SGVA,34.146559,-117.70245,34.146559,-117.70245
LosAngeles,San Gabriel Valley MVCD,689,2017,10/6/17 0:00,3,BG Sentinel,FALSE,1,Females - Mixed,33,abundance,SGVA,34.146559,-117.70245,34.146559,-117.70245
LosAngeles,San Gabriel Valley MVCD,645,2017,10/9/17 0:00,4,BG Sentinel,FALSE,1,Females - Mixed,3,abundance,SGVA,34.091847,-118.103318,34.091847,-118.103318
LosAngeles,San Gabriel Valley MVCD,646,2017,10/9/17 0:00,3,BG Sentinel,FALSE,1,Females - Mixed,14,abundance,SGVA,34.180288,-118.13333,34.180288,-118.13333
LosAngeles,San Gabriel Valley MVCD,647,2017,10/9/17 0:00,3,BG Sentinel,FALSE,1,Females - Mixed,4,abundance,SGVA,34.048859,-118.01783,34.048859,-118.01783
LosAngeles,San Gabriel Valley MVCD,650,2017,10/9/17 0:00,3,BG Sentinel,FALSE,1,Females - Mixed,9,abundance,SGVA,34.055261,-118.023232,34.055261,-118.023232
LosAngeles,San Gabriel Valley MVCD,655,2017,10/9/17 0:00,4,BG Sentinel,FALSE,1,Females - Mixed,19,abundance,SGVA,34.139156,-117.825366,34.139156,-117.825366
LosAngeles,San Gabriel Valley MVCD,822,2017,11/16/17 0:00,7,BG Sentinel,FALSE,1,Females - Mixed,1,abundance,SGVA,34.055261,-118.023232,34.055261,-118.023232
LosAngeles,San Gabriel Valley MVCD,823,2017,11/16/17 0:00,1,BG Sentinel,FALSE,1,Females - Mixed,1,abundance,SGVA,34.07788,-117.919255,34.07788,-117.919255
LosAngeles,San Gabriel Valley MVCD,828,2017,11/17/17 0:00,1,BG Sentinel,FALSE,1,Females - Mixed,2,abundance,SGVA,34.060729,-118.034274,34.060729,-118.034274
LosAngeles,San Gabriel Valley MVCD,833,2017,11/17/17 0:00,1,BG Sentinel,FALSE,1,Females - Mixed,2,abundance,SGVA,34.077741,-117.930096,34.077741,-117.930096
LosAngeles,San Gabriel Valley MVCD,773,2017,11/2/17 0:00,10,BG Sentinel,FALSE,1,Females - Mixed,15,abundance,SGVA,34.055261,-118.023232,34.055261,-118.023232
LosAngeles,San Gabriel Valley MVCD,788,2017,11/2/17 0:00,1,BG Sentinel,FALSE,1,Females - Mixed,1,abundance,SGVA,34.171488,-118.123441,34.171488,-118.123441
LosAngeles,San Gabriel Valley MVCD,813,2017,11/2/17 0:00,2,BG Sentinel,FALSE,1,Females - Mixed,1,abundance,SGVA,34.110406,-118.109776,34.110406,-118.109776
LosAngeles,San Gabriel Valley MVCD,830,2017,11/20/17 0:00,3,BG Sentinel,FALSE,1,Females - Mixed,3,abundance,SGVA,34.084579,-117.89611,34.084579,-117.89611
LosAngeles,San Gabriel Valley MVCD,831,2017,11/20/17 0:00,3,BG Sentinel,FALSE,1,Females - Mixed,1,abundance,SGVA,34.124336,-117.876264,34.124336,-117.876264
LosAngeles,San Gabriel Valley MVCD,832,2017,11/20/17 0:00,3,BG Sentinel,FALSE,1,Females - Mixed,1,abundance,SGVA,34.118163,-117.866491,34.118163,-117.866491
LosAngeles,San Gabriel Valley MVCD,835,2017,11/20/17 0:00,3,BG Sentinel,FALSE,1,Females - Mixed,2,abundance,SGVA,34.053482,-117.721939,34.053482,-117.721939
LosAngeles,San Gabriel Valley MVCD,836,2017,11/20/17 0:00,3,BG Sentinel,FALSE,1,Females - Mixed,2,abundance,SGVA,34.14985,-117.902844,34.14985,-117.902844
LosAngeles,San Gabriel Valley MVCD,852,2017,11/21/17 0:00,1,BG Sentinel,FALSE,1,Females - Mixed,2,abundance,SGVA,34.120597,-117.995705,34.120597,-117.995705
LosAngeles,San Gabriel Valley MVCD,847,2017,11/22/17 0:00,6,BG Sentinel,FALSE,1,Females - Mixed,4,abundance,SGVA,34.055261,-118.023232,34.055261,-118.023232
LosAngeles,San Gabriel Valley MVCD,889,2017,11/28/17 0:00,1,BG Sentinel,FALSE,1,Females - Mixed,1,abundance,SGVA,34.038841,-118.150314,34.038841,-118.150314
LosAngeles,San Gabriel Valley MVCD,772,2017,11/3/17 0:00,1,BG Sentinel,FALSE,1,Females - Mixed,1,abundance,SGVA,34.092129,-118.007536,34.092129,-118.007536
LosAngeles,San Gabriel Valley MVCD,776,2017,11/3/17 0:00,1,BG Sentinel,FALSE,1,Females - Mixed,3,abundance,SGVA,34.087786,-117.931347,34.087786,-117.931347
LosAngeles,San Gabriel Valley MVCD,857,2017,11/30/17 0:00,1,BG Sentinel,FALSE,1,Females - Mixed,1,abundance,SGVA,34.066272,-117.879583,34.066272,-117.879583
LosAngeles,San Gabriel Valley MVCD,858,2017,11/30/17 0:00,1,BG Sentinel,FALSE,1,Females - Mixed,1,abundance,SGVA,34.059284,-117.894457,34.059284,-117.894457
LosAngeles,San Gabriel Valley MVCD,881,2017,11/30/17 0:00,1,BG Sentinel,FALSE,1,Females - Mixed,2,abundance,SGVA,34.161101,-118.064417,34.161101,-118.064417
LosAngeles,San Gabriel Valley MVCD,882,2017,11/30/17 0:00,1,BG Sentinel,FALSE,1,Females - Mixed,1,abundance,SGVA,34.164138,-118.050411,34.164138,-118.050411
LosAngeles,San Gabriel Valley MVCD,778,2017,11/6/17 0:00,3,BG Sentinel,FALSE,1,Females - Mixed,3,abundance,SGVA,34.109045,-117.922931,34.109045,-117.922931
LosAngeles,San Gabriel Valley MVCD,781,2017,11/6/17 0:00,3,BG Sentinel,FALSE,1,Females - Mixed,15,abundance,SGVA,34.093394,-117.902505,34.093394,-117.902505
LosAngeles,San Gabriel Valley MVCD,782,2017,11/6/17 0:00,3,BG Sentinel,FALSE,1,Females - Mixed,1,abundance,SGVA,34.141453,-117.883449,34.141453,-117.883449
LosAngeles,San Gabriel Valley MVCD,808,2017,11/6/17 0:00,3,BG Sentinel,FALSE,1,Females - Mixed,5,abundance,SGVA,34.137612,-117.861729,34.137612,-117.861729
LosAngeles,San Gabriel Valley MVCD,796,2017,11/8/17 0:00,1,BG Sentinel,FALSE,1,Females - Mixed,1,abundance,SGVA,34.111155,-117.709177,34.111155,-117.709177
LosAngeles,San Gabriel Valley MVCD,912,2017,12/13/17 0:00,1,BG Sentinel,FALSE,1,Females - Mixed,1,abundance,SGVA,34.180288,-118.13333,34.180288,-118.13333
LosAngeles,San Gabriel Valley MVCD,928,2017,12/13/17 0:00,6,BG Sentinel,FALSE,1,Females - Mixed,2,abundance,SGVA,34.055261,-118.023232,34.055261,-118.023232
LosAngeles,San Gabriel Valley MVCD,865,2017,12/4/17 0:00,3,BG Sentinel,FALSE,1,Females - Mixed,5,abundance,SGVA,34.089977,-117.903343,34.089977,-117.903343
LosAngeles,San Gabriel Valley MVCD,47,2017,4/10/17 0:00,3,BG Sentinel,FALSE,1,Females - Mixed,2,abundance,SGVA,34.159845,-117.980294,34.159845,-117.980294
LosAngeles,San Gabriel Valley MVCD,30,2017,4/12/17 0:00,1,Gravid trap,FALSE,2,Females - Mixed,1,abundance,SGVA,34.143905,-118.051194,34.143905,-118.051194
LosAngeles,San Gabriel Valley MVCD,45,2017,4/17/17 0:00,7,BG Sentinel,FALSE,1,Females - Mixed,1,abundance,SGVA,34.055261,-118.023232,34.055261,-118.023232
LosAngeles,San Gabriel Valley MVCD,61,2017,4/17/17 0:00,7,BG Sentinel,FALSE,1,Females - Mixed,4,abundance,SGVA,34.159845,-117.980294,34.159845,-117.980294
LosAngeles,San Gabriel Valley MVCD,52,2017,4/21/17 0:00,4,BG Sentinel,FALSE,4,Females - Mixed,2,abundance,SGVA,34.065881,-118.039282,34.065881,-118.039282
LosAngeles,San Gabriel Valley MVCD,55,2017,4/24/17 0:00,3,BG Sentinel,FALSE,4,Females - Mixed,1,abundance,SGVA,34.065881,-118.039282,34.065881,-118.039282
LosAngeles,San Gabriel Valley MVCD,60,2017,4/24/17 0:00,7,BG Sentinel,FALSE,1,Females - Mixed,3,abundance,SGVA,34.159845,-117.980294,34.159845,-117.980294
LosAngeles,San Gabriel Valley MVCD,79,2017,4/28/17 0:00,4,BG Sentinel,FALSE,4,Females - Mixed,1,abundance,SGVA,34.065881,-118.039282,34.065881,-118.039282
LosAngeles,San Gabriel Valley MVCD,17,2017,4/4/17 0:00,7,BG Sentinel,FALSE,1,Females - Mixed,1,abundance,SGVA,34.055261,-118.023232,34.055261,-118.023232
LosAngeles,San Gabriel Valley MVCD,81,2017,5/1/17 0:00,3,BG Sentinel,FALSE,4,Females - Mixed,2,abundance,SGVA,34.065881,-118.039282,34.065881,-118.039282
LosAngeles,San Gabriel Valley MVCD,96,2017,5/22/17 0:00,7,BG Sentinel,FALSE,1,Females - Mixed,3,abundance,SGVA,34.041939,-118.082252,34.041939,-118.082252
LosAngeles,San Gabriel Valley MVCD,106,2017,5/23/17 0:00,7,BG Sentinel,FALSE,1,Females - Mixed,11,abundance,SGVA,34.041939,-118.082252,34.041939,-118.082252
LosAngeles,San Gabriel Valley MVCD,100,2017,5/24/17 0:00,1,Gravid trap,FALSE,3,Females - Mixed,1,abundance,SGVA,34.143905,-118.051194,34.143905,-118.051194
LosAngeles,San Gabriel Valley MVCD,84,2017,5/3/17 0:00,9,BG Sentinel,FALSE,1,Females - Mixed,3,abundance,SGVA,34.041939,-118.082252,34.041939,-118.082252
LosAngeles,San Gabriel Valley MVCD,109,2017,5/30/17 0:00,8,BG Sentinel,FALSE,1,Females - Mixed,2,abundance,SGVA,34.048859,-118.01783,34.048859,-118.01783
LosAngeles,San Gabriel Valley MVCD,110,2017,5/31/17 0:00,8,BG Sentinel,FALSE,1,Females - Mixed,10,abundance,SGVA,34.041939,-118.082252,34.041939,-118.082252
LosAngeles,San Gabriel Valley MVCD,112,2017,5/31/17 0:00,5,BG Sentinel,FALSE,2,Females - Mixed,15,abundance,SGVA,34.088889,-118.021111,34.088889,-118.021111
LosAngeles,San Gabriel Valley MVCD,85,2017,5/5/17 0:00,4,BG Sentinel,FALSE,1,Females - Mixed,3,abundance,SGVA,34.065881,-118.039282,34.065881,-118.039282
LosAngeles,San Gabriel Valley MVCD,86,2017,5/9/17 0:00,7,BG Sentinel,FALSE,1,Females - Mixed,1,abundance,SGVA,34.041939,-118.082252,34.041939,-118.082252
LosAngeles,San Gabriel Valley MVCD,119,2017,6/1/17 0:00,1,BG Sentinel,FALSE,1,Females - Mixed,1,abundance,SGVA,34.041939,-118.082252,34.041939,-118.082252
LosAngeles,San Gabriel Valley MVCD,321,2017,6/12/17 0:00,7,Oviposition Trap (counts),FALSE,1,Females - Mixed,3,abundance,SGVA,34.13105,-117.990877,34.13105,-117.990877
LosAngeles,San Gabriel Valley MVCD,327,2017,6/12/17 0:00,7,Oviposition Trap (counts),FALSE,1,Females - Mixed,6,abundance,SGVA,34.122157,-118.008247,34.122157,-118.008247
LosAngeles,San Gabriel Valley MVCD,311,2017,6/13/17 0:00,7,Oviposition Trap (counts),FALSE,1,Females - Mixed,1,abundance,SGVA,34.109963,-118.024227,34.109963,-118.024227
LosAngeles,San Gabriel Valley MVCD,312,2017,6/13/17 0:00,7,Oviposition Trap (counts),FALSE,1,Females - Mixed,3,abundance,SGVA,34.143905,-118.051194,34.143905,-118.051194
LosAngeles,San Gabriel Valley MVCD,313,2017,6/13/17 0:00,7,Oviposition Trap (counts),FALSE,1,Females - Mixed,4,abundance,SGVA,34.131009,-117.914394,34.131009,-117.914394
LosAngeles,San Gabriel Valley MVCD,316,2017,6/13/17 0:00,7,Oviposition Trap (counts),FALSE,1,Females - Mixed,2,abundance,SGVA,34.101235,-117.893062,34.101235,-117.893062
LosAngeles,San Gabriel Valley MVCD,310,2017,6/20/17 0:00,7,Oviposition Trap (counts),FALSE,1,Females - Mixed,8,abundance,SGVA,34.143451,-118.085089,34.143451,-118.085089
LosAngeles,San Gabriel Valley MVCD,324,2017,6/20/17 0:00,7,Oviposition Trap (counts),FALSE,1,Females - Mixed,3,abundance,SGVA,34.15385,-117.909862,34.15385,-117.909862
LosAngeles,San Gabriel Valley MVCD,323,2017,6/23/17 0:00,7,Oviposition Trap (counts),FALSE,1,Females - Mixed,2,abundance,SGVA,34.150466,-117.970298,34.150466,-117.970298
LosAngeles,San Gabriel Valley MVCD,172,2017,6/26/17 0:00,7,BG Sentinel,FALSE,1,Females - Mixed,20,abundance,SGVA,34.108737,-118.108823,34.108737,-118.108823
LosAngeles,San Gabriel Valley MVCD,176,2017,6/26/17 0:00,3,BG Sentinel,FALSE,1,Females - Mixed,7,abundance,SGVA,34.164138,-118.050411,34.164138,-118.050411
LosAngeles,San Gabriel Valley MVCD,185,2017,6/28/17 0:00,1,Carbon dioxide baited trap,FALSE,3,Females - Mixed,1,abundance,SGVA,34.024696,-117.908655,34.024696,-117.908655
LosAngeles,San Gabriel Valley MVCD,186,2017,6/28/17 0:00,1,Gravid trap,FALSE,4,Females - Mixed,1,abundance,SGVA,34.024696,-117.908655,34.024696,-117.908655
LosAngeles,San Gabriel Valley MVCD,308,2017,6/29/17 0:00,7,Oviposition Trap (counts),FALSE,1,Females - Mixed,4,abundance,SGVA,34.140058,-117.867838,34.140058,-117.867838
LosAngeles,San Gabriel Valley MVCD,120,2017,6/5/17 0:00,6,BG Sentinel,FALSE,1,Females - Mixed,1,abundance,SGVA,34.045556,-117.978611,34.045556,-117.978611
LosAngeles,San Gabriel Valley MVCD,318,2017,6/5/17 0:00,7,Oviposition Trap (counts),FALSE,1,Females - Mixed,1,abundance,SGVA,34.101235,-117.893062,34.101235,-117.893062
LosAngeles,San Gabriel Valley MVCD,319,2017,6/5/17 0:00,7,Oviposition Trap (counts),FALSE,1,Females - Mixed,7,abundance,SGVA,34.024696,-117.908655,34.024696,-117.908655
LosAngeles,San Gabriel Valley MVCD,325,2017,6/5/17 0:00,7,Oviposition Trap (counts),FALSE,1,Females - Mixed,3,abundance,SGVA,34.077048,-117.953303,34.077048,-117.953303
LosAngeles,San Gabriel Valley MVCD,307,2017,6/6/17 0:00,7,Oviposition Trap (counts),FALSE,1,Females - Mixed,5,abundance,SGVA,34.143506,-118.106981,34.143506,-118.106981
LosAngeles,San Gabriel Valley MVCD,326,2017,6/6/17 0:00,7,Oviposition Trap (counts),FALSE,1,Females - Mixed,2,abundance,SGVA,34.098151,-117.927557,34.098151,-117.927557
LosAngeles,San Gabriel Valley MVCD,231,2017,7/10/17 0:00,7,BG Sentinel,FALSE,1,Females - Mixed,4,abundance,SGVA,34.045556,-117.978611,34.045556,-117.978611
LosAngeles,San Gabriel Valley MVCD,244,2017,7/10/17 0:00,7,BG Sentinel,FALSE,1,Females - Mixed,3,abundance,SGVA,34.108737,-118.108823,34.108737,-118.108823
LosAngeles,San Gabriel Valley MVCD,245,2017,7/10/17 0:00,3,BG Sentinel,FALSE,1,Females - Mixed,17,abundance,SGVA,34.082192,-118.021406,34.082192,-118.021406
LosAngeles,San Gabriel Valley MVCD,247,2017,7/10/17 0:00,3,BG Sentinel,FALSE,1,Females - Mixed,8,abundance,SGVA,34.108175,-118.106898,34.108175,-118.106898
LosAngeles,San Gabriel Valley MVCD,306,2017,7/10/17 0:00,7,Oviposition Trap (counts),FALSE,1,Females - Mixed,2,abundance,SGVA,34.0928,-117.866912,34.0928,-117.866912
LosAngeles,San Gabriel Valley MVCD,309,2017,7/10/17 0:00,7,Oviposition Trap (counts),FALSE,1,Females - Mixed,4,abundance,SGVA,34.15081,-117.934021,34.15081,-117.934021
LosAngeles,San Gabriel Valley MVCD,234,2017,7/11/17 0:00,6,BG Sentinel,FALSE,1,Females - Mixed,19,abundance,SGVA,34.06133,-118.094904,34.06133,-118.094904
LosAngeles,San Gabriel Valley MVCD,235,2017,7/11/17 0:00,14,BG Sentinel,FALSE,1,Females - Mixed,1,abundance,SGVA,34.059002,-118.142029,34.059002,-118.142029
LosAngeles,San Gabriel Valley MVCD,246,2017,7/11/17 0:00,6,BG Sentinel,FALSE,1,Females - Mixed,31,abundance,SGVA,34.108397,-118.1292,34.108397,-118.1292
LosAngeles,San Gabriel Valley MVCD,248,2017,7/17/17 0:00,7,BG Sentinel,FALSE,1,Females - Mixed,1,abundance,SGVA,34.048859,-118.01783,34.048859,-118.01783
LosAngeles,San Gabriel Valley MVCD,261,2017,7/18/17 0:00,8,BG Sentinel,FALSE,1,Females - Mixed,8,abundance,SGVA,34.101235,-117.893062,34.101235,-117.893062
LosAngeles,San Gabriel Valley MVCD,264,2017,7/18/17 0:00,8,BG Sentinel,FALSE,1,Females - Mixed,4,abundance,SGVA,34.082192,-118.021406,34.082192,-118.021406
LosAngeles,San Gabriel Valley MVCD,265,2017,7/18/17 0:00,7,BG Sentinel,FALSE,1,Females - Mixed,17,abundance,SGVA,34.108397,-118.1292,34.108397,-118.1292
LosAngeles,San Gabriel Valley MVCD,266,2017,7/18/17 0:00,7,BG Sentinel,FALSE,1,Females - Mixed,15,abundance,SGVA,34.108175,-118.106898,34.108175,-118.106898
LosAngeles,San Gabriel Valley MVCD,254,2017,7/19/17 0:00,1,Gravid trap,FALSE,3,Females - Mixed,2,abundance,SGVA,34.067778,-117.891944,34.067778,-117.891944
LosAngeles,San Gabriel Valley MVCD,259,2017,7/20/17 0:00,1,Carbon dioxide baited trap,FALSE,3,Females - Mixed,3,abundance,SGVA,34.087529,-117.843186,34.087529,-117.843186
LosAngeles,San Gabriel Valley MVCD,269,2017,7/20/17 0:00,2,BG Sentinel,FALSE,1,Females - Mixed,1,abundance,SGVA,34.048859,-118.01783,34.048859,-118.01783
LosAngeles,San Gabriel Valley MVCD,276,2017,7/21/17 0:00,1,BG Sentinel,FALSE,3,Females - Mixed,1,abundance,SGVA,34.059613,-117.797126,34.059613,-117.797126
LosAngeles,San Gabriel Valley MVCD,298,2017,7/24/17 0:00,6,BG Sentinel,FALSE,1,Females - Mixed,7,abundance,SGVA,34.108175,-118.106898,34.108175,-118.106898
LosAngeles,San Gabriel Valley MVCD,299,2017,7/24/17 0:00,6,BG Sentinel,FALSE,1,Females - Mixed,18,abundance,SGVA,34.108397,-118.1292,34.108397,-118.1292
